"companyName","brandName","model","series","energyPerTime","units","source"
"ViewSonic Corporation","ViewSonic","N2201W-M","VS12247-1M",88,"kWh/year","energystar.gov"
"ViewSonic Corporation","ViewSonic","N2230W-2M","VS12116-2M",82,"kWh/year","energystar.gov"
"ViewSonic Corporation","ViewSonic","N2635w-2M","VS11769-2M",147,"kWh/year","energystar.gov"
"ViewSonic Corporation","ViewSonic","N2690w","VS12119-1M",134,"kWh/year","energystar.gov"
"ViewSonic Corporation","ViewSonic","N3235w-2M","VS11770-2M",180,"kWh/year","energystar.gov"
"ViewSonic Corporation","ViewSonic","N3290w","VS12120-1M",186,"kWh/year","energystar.gov"
"ViewSonic Corporation","ViewSonic","N3735W-2M","VS11771-2M",242,"kWh/year","energystar.gov"
"ViewSonic Corporation","ViewSonic","N4285p-2M","VS11983-2M",357,"kWh/year","energystar.gov"
"ViewSonic Corporation","ViewSonic","N4290p","VS12121-1M",361,"kWh/year","energystar.gov"
"ViewSonic Corporation","ViewSonic","N4785p-2M","VS12070-2M",418,"kWh/year","energystar.gov"
"ViewSonic Corporation","ViewSonic","N4790p","VS12122-1M",460,"kWh/year","energystar.gov"
"ViewSonic Corporation","ViewSonic","NX1932w-2M","VS11858-2M",69,"kWh/year","energystar.gov"
"ViewSonic Corporation","ViewSonic","NX2232W-2M","VS11859-2M",82,"kWh/year","energystar.gov"
"ViewSonic Corporation","ViewSonic","VT2230","VS12413-1M",105,"kWh/year","energystar.gov"
"ViewSonic Corporation","ViewSonic","VT2430","VS12335-1M",89,"kWh/year","energystar.gov"
"ViewSonic Corporation","ViewSonic","VTMS2431-2M","VS12335-2M",89,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","SV420M","SV420M",283,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","SV420M-C","SV420M-C",283,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","SV420XVT1A","SV420XVT1A",373,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","SV470M","SV470M",359,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","SV470M-C","SV470M-C",359,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","SV470XVT1A","SV470XVT1A",426,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VA19LHDTV10T","VA19LHDTV10T",45,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VA220E","VA220E",73,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VA22LFHDTV10T","VA22LFHDTV10T",83,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VA26LHDTV10T","VA26LHDTV10T",147,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VA320E","VA320E",173,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VA320M","VA320M",172,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VECO320L1A","VECO320L1A",158,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VF550M","VF550M",350,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VF550XVT1A","VF550XVT1A",448,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VL260M","VL260M",136,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VL320M","VL320M",181,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VL370M","VL370M",204,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VL420M","VL420M",313,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VL470M","VL470M",377,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VO22LFHDTV10A","VO22LFHDTV10A",76,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VO320E","VO320E",157,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VO32LFHDTV10A","VO32LFHDTV10A",204,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VO370M","VO370M",204,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VO370M-C","VO370M-C",204,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VO37LFHDTV10A","VO37LFHDTV10A",229,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VO37LFHDTV20A","VO37LFHDTV20A",234,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VO420E","VO420E",276,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VO42L FHDTV10A","VO42L FHDTV10A",279,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VO47LFHDTV30A","VO47LFHDTV30A",289,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VOJ320F1A","VOJ320F1A",190,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VOJ370F1A","VOJ370F1A",228,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VS420LF1A","VS420LF1A",267,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VT420M","VT420M",242,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VT470M","VT470M",260,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VW22L HDTV10T","VW22L HDTV10T",90,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VW32LHDTV40A","VW32LHDTV40A",193,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VW37LHDTV40A","VW37LHDTV40A",205,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VW42LFHDTV10A","VW42LFHDTV10A",267,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VW46L FHDTV20A","VW46L FHDTV20A",240,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VX200E","VX200E",67,"kWh/year","energystar.gov"
"Vizio Inc.","VIZIO","VX240M","VX240M",77,"kWh/year","energystar.gov"
"Xiamen Overseas Chinese Electronic Co., Ltd.","PRIMA/DYNEX","LCD TV","LC-42KT46/DX-L42-10A",282,"kWh/year","energystar.gov"
"Xiamen Overseas Chinese Electronic Co., Ltd.","PRIMA/DYNEX","LCD TV","LC-26KT46/DX-L26-10A",147,"kWh/year","energystar.gov"
"Xiamen Overseas Chinese Electronic Co., Ltd.","PRIMA/DYNEX","LCD TV","LC-32KT46/DX-L32-10A",154,"kWh/year","energystar.gov"
"Xiamen Overseas Chinese Electronic Co., Ltd.","PRIMA/DYNEX","LCD TV","LC-19KT46/DX-L19-10A",57,"kWh/year","energystar.gov"
"Xiamen Overseas Chinese Electronic Co., Ltd.","PRIMA/DYNEX","LCD TV","LC-15KT46/DX-L15-10A",50,"kWh/year","energystar.gov"
"Xiamen Overseas Chinese Electronic Co., Ltd.","PRIMA/DYNEX","LCD TV","LC-37KT46/DX-L37-10A",228,"kWh/year","energystar.gov"
"Xiamen Overseas Chinese Electronic Co., Ltd.","PRIMA/DYNEX","LCD TV","LC-22KT46/DX-L22-10A",82,"kWh/year","energystar.gov"
"Xiamen Overseas Chinese Electronic Co., Ltd.","PRIMA/INSIGNIA","LCD TV","LC-19KK44/NS-L19X-10A",52,"kWh/year","energystar.gov"
