year,manufacturer,line,engineSize,transmission,sizeClass,cylinders,driveSystem,fuelType,indexNumber,mpgCity,mpgHighway,mpgCombined,releaseDate,units,source
2008,CHEVROLET,COBALT,2.2,Auto(L4),SUBCOMPACT CARS,4,F,R,57,22,31,26,30-Jul-07,,http://www.fueleconomy.gov
2008,CHEVROLET,COBALT,2.2,Manual(M5),SUBCOMPACT CARS,4,F,R,58,24,33,27,31-Jul-07,,http://www.fueleconomy.gov
2008,CHEVROLET,COBALT,2.4,Auto(L4),SUBCOMPACT CARS,4,F,P,59,22,31,25,31-Jul-07,,http://www.fueleconomy.gov
2008,CHEVROLET,COBALT,2.4,Manual(M5),SUBCOMPACT CARS,4,F,P,60,22,32,26,22-Jun-07,,http://www.fueleconomy.gov
2008,CHEVROLET,COBALT XFE,2.2,Manual(M5),SUBCOMPACT CARS,4,F,R,84,25,36,29,22-Feb-08,,http://www.fueleconomy.gov
2008,CHRYSLER,SEBRING CONVERTIBLE,2.4,Auto(L4),SUBCOMPACT CARS,4,F,R,855,20,29,23,1-Aug-07,,http://www.fueleconomy.gov
2008,CHRYSLER,SEBRING CONVERTIBLE,2.7,Auto(L4),SUBCOMPACT CARS,6,F,R,959,18,26,21,1-Apr-07,,http://www.fueleconomy.gov
2008,CHRYSLER,SEBRING CONVERTIBLE,3.5,Auto(L6),SUBCOMPACT CARS,6,F,R,864,16,26,19,20-Jan-07,,http://www.fueleconomy.gov
2008,FORD,MUSTANG,4,Auto(L5),SUBCOMPACT CARS,6,R,R,100,16,24,19,25-Jun-07,,http://www.fueleconomy.gov
2008,FORD,MUSTANG,4,Manual(M5),SUBCOMPACT CARS,6,R,R,101,17,26,20,25-Jun-07,,http://www.fueleconomy.gov
2008,FORD,MUSTANG,4.6,Auto(L5),SUBCOMPACT CARS,8,R,R,104,15,22,18,25-Jun-07,,http://www.fueleconomy.gov
2008,FORD,MUSTANG,4.6,Manual(M5),SUBCOMPACT CARS,8,R,R,106,15,23,18,25-Jun-07,,http://www.fueleconomy.gov
2008,FORD,MUSTANG,5.4,Manual(M6),SUBCOMPACT CARS,8,R,P,108,14,20,16,25-Jun-07,,http://www.fueleconomy.gov
2008,HONDA,CIVIC,1.8,Auto(L5),SUBCOMPACT CARS,4,F,C,3,24,36,28,20-Sep-07,,http://www.fueleconomy.gov
2008,HONDA,CIVIC,1.8,Manual(M5),SUBCOMPACT CARS,4,F,R,4,26,34,29,31-Aug-07,,http://www.fueleconomy.gov
2008,HONDA,CIVIC,2,Manual(M6),SUBCOMPACT CARS,4,F,P,5,21,29,24,12-Sep-07,,http://www.fueleconomy.gov
2008,HYUNDAI,TIBURON,2,Auto(L4),SUBCOMPACT CARS,4,F,R,18,20,27,22,18-Jul-07,,http://www.fueleconomy.gov
2008,HYUNDAI,TIBURON,2,Manual(M5),SUBCOMPACT CARS,4,F,R,18,20,28,23,18-Jul-07,,http://www.fueleconomy.gov
2008,HYUNDAI,TIBURON,2.7,Auto(L4),SUBCOMPACT CARS,6,F,R,19,17,24,20,18-Jul-07,,http://www.fueleconomy.gov
2008,HYUNDAI,TIBURON,2.7,Manual(M5),SUBCOMPACT CARS,6,F,R,19,17,24,20,18-Jul-07,,http://www.fueleconomy.gov
2008,HYUNDAI,TIBURON,2.7,Manual(M6),SUBCOMPACT CARS,6,F,R,19,16,24,19,18-Jul-07,,http://www.fueleconomy.gov
2008,INFINITI,G37 COUPE,3.7,Auto(S5),SUBCOMPACT CARS,6,R,P,51,18,24,20,24-Aug-07,,http://www.fueleconomy.gov
2008,INFINITI,G37 COUPE,3.7,Manual(M6),SUBCOMPACT CARS,6,R,P,51,17,26,20,24-Aug-07,,http://www.fueleconomy.gov
2008,LEXUS,IS 250,2.5,Auto(S6),SUBCOMPACT CARS,6,R,P,11,21,29,24,22-Aug-07,,http://www.fueleconomy.gov
2008,LEXUS,IS 250,2.5,Manual(M6),SUBCOMPACT CARS,6,R,P,11,18,26,21,22-Aug-07,,http://www.fueleconomy.gov
2008,LEXUS,IS 250 AWD,2.5,Auto(S6),SUBCOMPACT CARS,6,4,P,11,20,26,22,22-Aug-07,,http://www.fueleconomy.gov
2008,LEXUS,IS 350,3.5,Auto(S6),SUBCOMPACT CARS,6,R,P,12,18,25,20,22-Aug-07,,http://www.fueleconomy.gov
2008,LEXUS,IS F,5,Auto(S8),SUBCOMPACT CARS,8,R,P,18,16,23,18,25-Dec-07,,http://www.fueleconomy.gov
2008,MASERATI,MASERATI GRANTURISMO,4.2,Auto(A6),SUBCOMPACT CARS,8,R,P,1,13,19,15,14-Sep-07,,http://www.fueleconomy.gov
2008,MAZDA,MAZDA RX-8,1.3,Auto(S6),SUBCOMPACT CARS,2,R,P,9,16,23,19,10-Jul-07,,http://www.fueleconomy.gov
2008,MAZDA,MAZDA RX-8,1.3,Manual(M6),SUBCOMPACT CARS,2,R,P,9,16,22,18,10-Jul-07,,http://www.fueleconomy.gov
2008,MERCEDES-BENZ,CLK350,3.5,Auto(L7),SUBCOMPACT CARS,6,R,P,14,17,25,20,1-Jul-07,,http://www.fueleconomy.gov
2008,MERCEDES-BENZ,CLK350 (CABRIOLET),3.5,Auto(L7),SUBCOMPACT CARS,6,R,P,13,17,25,20,1-Jul-07,,http://www.fueleconomy.gov
2008,MERCEDES-BENZ,CLK550,5.5,Auto(L7),SUBCOMPACT CARS,8,R,P,53,15,22,17,20-Jul-07,,http://www.fueleconomy.gov
2008,MERCEDES-BENZ,CLK550 (CABRIOLET),5.5,Auto(L7),SUBCOMPACT CARS,8,R,P,52,15,21,17,20-Jul-07,,http://www.fueleconomy.gov
2008,MERCEDES-BENZ,CLK63 AMG,6.2,Auto(S7),SUBCOMPACT CARS,8,R,P,18,12,19,14,1-Jul-07,,http://www.fueleconomy.gov
2008,MERCEDES-BENZ,CLK63 AMG (CABRIOLET),6.2,Auto(S7),SUBCOMPACT CARS,8,R,P,19,12,18,14,1-Jul-07,,http://www.fueleconomy.gov
2008,MINI,MINI CLUBMAN,1.6,Auto(S6),SUBCOMPACT CARS,4,F,P,12,26,34,29,1-Dec-07,,http://www.fueleconomy.gov
2008,MINI,MINI CLUBMAN,1.6,Manual(M6),SUBCOMPACT CARS,4,F,P,12,28,37,32,1-Dec-07,,http://www.fueleconomy.gov
2008,MINI,MINI CLUBMAN S,1.6,Auto(S6),SUBCOMPACT CARS,4,F,P,14,23,32,27,1-Dec-07,,http://www.fueleconomy.gov
2008,MINI,MINI CLUBMAN S,1.6,Manual(M6),SUBCOMPACT CARS,4,F,P,14,26,34,29,1-Dec-07,,http://www.fueleconomy.gov
2008,MITSUBISHI,ECLIPSE,2.4,Auto(S4),SUBCOMPACT CARS,4,F,R,21,20,26,22,2-Apr-07,,http://www.fueleconomy.gov
2008,MITSUBISHI,ECLIPSE,2.4,Manual(M5),SUBCOMPACT CARS,4,F,R,21,20,28,23,2-Apr-07,,http://www.fueleconomy.gov
2008,MITSUBISHI,ECLIPSE,3.8,Auto(S5),SUBCOMPACT CARS,6,F,P,22,17,25,20,2-Apr-07,,http://www.fueleconomy.gov
2008,MITSUBISHI,ECLIPSE,3.8,Manual(M6),SUBCOMPACT CARS,6,F,P,22,16,25,19,2-Apr-07,,http://www.fueleconomy.gov
2008,NISSAN,ALTIMA COUPE,2.5,Auto(AV),SUBCOMPACT CARS,4,F,R,23,23,31,26,2-Aug-07,,http://www.fueleconomy.gov
2008,NISSAN,ALTIMA COUPE,2.5,Manual(M6),SUBCOMPACT CARS,4,F,R,23,23,32,26,2-Aug-07,,http://www.fueleconomy.gov
2008,NISSAN,ALTIMA COUPE,3.5,Auto(AV),SUBCOMPACT CARS,6,F,P,41,19,26,22,2-Aug-07,,http://www.fueleconomy.gov
2008,NISSAN,ALTIMA COUPE,3.5,Manual(M6),SUBCOMPACT CARS,6,F,P,41,19,27,22,2-Aug-07,,http://www.fueleconomy.gov
2008,PONTIAC,G5 XFE,2.2,Manual(M5),SUBCOMPACT CARS,4,F,R,85,25,35,29,22-Feb-08,,http://www.fueleconomy.gov
2008,PONTIAC,G5/PURSUIT,2.2,Auto(L4),SUBCOMPACT CARS,4,F,R,57,22,31,26,30-Jul-07,,http://www.fueleconomy.gov
2008,PONTIAC,G5/PURSUIT,2.2,Manual(M5),SUBCOMPACT CARS,4,F,R,58,24,33,27,31-Jul-07,,http://www.fueleconomy.gov
2008,PONTIAC,G5/PURSUIT,2.4,Auto(L4),SUBCOMPACT CARS,4,F,P,59,22,31,25,31-Jul-07,,http://www.fueleconomy.gov
2008,PONTIAC,G5/PURSUIT,2.4,Manual(M5),SUBCOMPACT CARS,4,F,P,60,22,32,26,22-Jun-07,,http://www.fueleconomy.gov
2008,ROUSH PERFORMANCE,ROUSH STAGE3 MUSTANG,4.6,Auto(L5),SUBCOMPACT CARS,8,R,P,3,14,20,16,31-Oct-07,,http://www.fueleconomy.gov
2008,ROUSH PERFORMANCE,ROUSH STAGE3 MUSTANG,4.6,Manual(M5),SUBCOMPACT CARS,8,R,P,1,15,20,17,9-Jul-07,,http://www.fueleconomy.gov
2008,SAAB,9-3 CONVERTIBLE,2,Auto(S5),SUBCOMPACT CARS,4,F,P,77,18,24,20,11-Sep-07,,http://www.fueleconomy.gov
2008,SAAB,9-3 CONVERTIBLE,2,Manual(M6),SUBCOMPACT CARS,4,F,P,76,18,27,22,20-Aug-07,,http://www.fueleconomy.gov
2008,SAAB,9-3 CONVERTIBLE,2.8,Auto(S6),SUBCOMPACT CARS,6,F,P,73,15,24,18,20-Aug-07,,http://www.fueleconomy.gov
2008,SAAB,9-3 CONVERTIBLE,2.8,Manual(M6),SUBCOMPACT CARS,6,F,P,74,16,26,19,17-Aug-07,,http://www.fueleconomy.gov
2008,SALEEN PERFORMANCE,SALEEN S281 FAMILY,5,Manual(M6),SUBCOMPACT CARS,8,R,P,2,12,18,14,31-Oct-07,,http://www.fueleconomy.gov
2008,TOYOTA,SCION TC,2.4,Auto(L4),SUBCOMPACT CARS,4,F,R,5,21,29,24,15-Apr-07,,http://www.fueleconomy.gov
2008,TOYOTA,SCION TC,2.4,Manual(M5),SUBCOMPACT CARS,4,F,R,5,20,27,23,15-Apr-07,,http://www.fueleconomy.gov
2008,TOYOTA,SCION XD,1.8,Auto(L4),SUBCOMPACT CARS,4,F,R,4,26,32,28,12-Jul-07,,http://www.fueleconomy.gov
2008,TOYOTA,SCION XD,1.8,Manual(M5),SUBCOMPACT CARS,4,F,R,4,27,33,29,12-Jul-07,,http://www.fueleconomy.gov
2008,TOYOTA,YARIS,1.5,Auto(L4),SUBCOMPACT CARS,4,F,R,1,29,35,31,17-Aug-07,,http://www.fueleconomy.gov
2008,TOYOTA,YARIS,1.5,Manual(M5),SUBCOMPACT CARS,4,F,R,1,29,36,32,17-Aug-07,,http://www.fueleconomy.gov
2008,VOLKSWAGEN,EOS,2,Auto(S6),SUBCOMPACT CARS,4,F,P,5,21,30,24,15-Jan-07,,http://www.fueleconomy.gov
2008,VOLKSWAGEN,EOS,2,Manual(M6),SUBCOMPACT CARS,4,F,P,2,20,29,24,1-Apr-08,,http://www.fueleconomy.gov
2008,VOLKSWAGEN,EOS,3.2,Auto(S6),SUBCOMPACT CARS,6,F,P,7,19,26,22,1-Jun-07,,http://www.fueleconomy.gov
2008,VOLKSWAGEN,NEW BEETLE,2.5,Auto(S6),SUBCOMPACT CARS,5,F,R,17,20,29,23,15-Jun-07,,http://www.fueleconomy.gov
2008,VOLKSWAGEN,NEW BEETLE,2.5,Manual(M5),SUBCOMPACT CARS,5,F,R,17,20,28,23,15-Jun-07,,http://www.fueleconomy.gov
2008,VOLVO,C70 CONVERTIBLE,2.5,Auto(S5),SUBCOMPACT CARS,5,F,P,3,18,26,21,29-Jun-07,,http://www.fueleconomy.gov
2008,VOLVO,C70 CONVERTIBLE,2.5,Manual(M6),SUBCOMPACT CARS,5,F,P,3,18,27,21,29-Jun-07,,http://www.fueleconomy.gov
2008,ACURA,TSX,2.4,Auto(S5),COMPACT CARS,4,F,P,9,20,28,23,29-Jun-07,,http://www.fueleconomy.gov
2008,ACURA,TSX,2.4,Manual(M6),COMPACT CARS,4,F,P,9,19,28,22,29-Jun-07,,http://www.fueleconomy.gov
2008,AUDI,A4,2,Auto(AV),COMPACT CARS,4,F,P,12,21,30,24,1-Jun-07,,http://www.fueleconomy.gov
2008,AUDI,A4,2,Manual(M6),COMPACT CARS,4,F,P,12,20,31,24,1-Jun-07,,http://www.fueleconomy.gov
2008,AUDI,A4,3.1,Auto(AV),COMPACT CARS,6,F,P,22,18,27,21,15-Jun-07,,http://www.fueleconomy.gov
2008,AUDI,A4 QUATTRO,2,Auto(S6),COMPACT CARS,4,4,P,12,19,27,22,1-Jun-07,,http://www.fueleconomy.gov
2008,AUDI,A4 QUATTRO,2,Manual(M6),COMPACT CARS,4,4,P,12,20,28,23,1-Jun-07,,http://www.fueleconomy.gov
2008,AUDI,A4 QUATTRO,3.1,Auto(S6),COMPACT CARS,6,4,P,22,17,25,20,15-Jun-07,,http://www.fueleconomy.gov
2008,AUDI,A4 QUATTRO,3.1,Manual(M6),COMPACT CARS,6,4,P,22,15,25,19,15-Jun-07,,http://www.fueleconomy.gov
2008,AUDI,RS4,4.2,Manual(M6),COMPACT CARS,8,4,P,19,13,20,15,17-Aug-07,,http://www.fueleconomy.gov
2008,AUDI,S4,4.2,Auto(S6),COMPACT CARS,8,4,P,18,14,21,16,1-Jun-07,,http://www.fueleconomy.gov
2008,AUDI,S4,4.2,Manual(M6),COMPACT CARS,8,4,P,18,13,20,15,1-Jun-07,,http://www.fueleconomy.gov
2008,BENTLEY,AZURE,6.7,Auto(S6),COMPACT CARS,8,R,P,22,9,15,11,15-Jun-07,,http://www.fueleconomy.gov
2008,BENTLEY,CONTINENTAL GT,6,Auto(S6),COMPACT CARS,12,4,P,26,10,17,13,20-Aug-07,,http://www.fueleconomy.gov
2008,BMW,328I,3,Auto(S6),COMPACT CARS,6,R,P,30,19,28,22,16-Apr-08,,http://www.fueleconomy.gov
2008,BMW,328I,3,Manual(M6),COMPACT CARS,6,R,P,30,18,28,21,16-Apr-08,,http://www.fueleconomy.gov
2008,BMW,328XI,3,Auto(S6),COMPACT CARS,6,4,P,30,17,25,20,16-Apr-08,,http://www.fueleconomy.gov
2008,BMW,328XI,3,Manual(M6),COMPACT CARS,6,4,P,30,17,25,20,16-Apr-08,,http://www.fueleconomy.gov
2008,BMW,335I,3,Auto(S6),COMPACT CARS,6,R,P,35,17,26,20,31-Dec-07,,http://www.fueleconomy.gov
2008,BMW,335I,3,Manual(M6),COMPACT CARS,6,R,P,35,17,26,20,31-Dec-07,,http://www.fueleconomy.gov
2008,BMW,335XI,3,Auto(S6),COMPACT CARS,6,4,P,35,17,25,20,31-Dec-07,,http://www.fueleconomy.gov
2008,BMW,335XI,3,Manual(M6),COMPACT CARS,6,4,P,35,16,25,19,31-Dec-07,,http://www.fueleconomy.gov
2008,BMW,M3,4,Auto(S7),COMPACT CARS,8,R,P,41,14,20,16,23-Apr-08,,http://www.fueleconomy.gov
2008,BMW,M3,4,Manual(M6),COMPACT CARS,8,R,P,40,14,20,16,1-Mar-08,,http://www.fueleconomy.gov
2008,CHEVROLET,AVEO,1.6,Auto(A4),COMPACT CARS,4,F,R,2,23,32,26,28-May-07,,http://www.fueleconomy.gov
2008,CHEVROLET,AVEO,1.6,Manual(M5),COMPACT CARS,4,F,R,2,24,34,27,28-May-07,,http://www.fueleconomy.gov
2008,CHRYSLER,PT CRUISER CONVERTIBLE,2.4,Auto(L4),COMPACT CARS,4,F,P,601,18,24,21,1-Jun-07,,http://www.fueleconomy.gov
2008,CHRYSLER,PT CRUISER CONVERTIBLE,2.4,Manual(M5),COMPACT CARS,4,F,P,601,20,25,22,1-Jun-07,,http://www.fueleconomy.gov
2008,FORD,FOCUS  FWD,2,Auto(L4),COMPACT CARS,4,F,R,125,24,33,28,28-Aug-07,,http://www.fueleconomy.gov
2008,FORD,FOCUS  FWD,2,Manual(M5),COMPACT CARS,4,F,R,131,24,35,28,28-Aug-07,,http://www.fueleconomy.gov
2008,HONDA,ACCORD 2DR COUPE,2.4,Auto(L5),COMPACT CARS,4,F,R,8,21,30,24,20-Sep-07,,http://www.fueleconomy.gov
2008,HONDA,ACCORD 2DR COUPE,2.4,Manual(M5),COMPACT CARS,4,F,R,8,22,31,25,20-Sep-07,,http://www.fueleconomy.gov
2008,HONDA,ACCORD 2DR COUPE,3.5,Auto(L5),COMPACT CARS,6,F,R,15,19,28,22,20-Sep-07,,http://www.fueleconomy.gov
2008,HONDA,ACCORD 2DR COUPE,3.5,Manual(M6),COMPACT CARS,6,F,R,13,17,25,20,20-Sep-07,,http://www.fueleconomy.gov
2008,HONDA,CIVIC HYBRID,1.3,Auto(AV),COMPACT CARS,4,F,R,2,40,45,42,28-Sep-07,,http://www.fueleconomy.gov
2008,HYUNDAI,ACCENT,1.6,Auto(L4),COMPACT CARS,4,F,R,15,24,33,28,18-Jul-07,,http://www.fueleconomy.gov
2008,HYUNDAI,ACCENT,1.6,Manual(M5),COMPACT CARS,4,F,R,15,27,32,29,18-Jul-07,,http://www.fueleconomy.gov
2008,JAGUAR,JAGUAR X-TYPE,3,Auto(L5),COMPACT CARS,6,4,P,402,16,22,18,7-May-08,,http://www.fueleconomy.gov
2008,KIA,RIO,1.6,Auto(L4),COMPACT CARS,4,F,R,12,25,35,29,18-Jul-07,,http://www.fueleconomy.gov
2008,KIA,RIO,1.6,Manual(M5),COMPACT CARS,4,F,R,12,27,32,29,18-Jul-07,,http://www.fueleconomy.gov
2008,LEXUS,GS 450H,3.5,Auto(S6),COMPACT CARS,6,R,P,13,22,25,23,19-Oct-07,,http://www.fueleconomy.gov
2008,MAZDA,MAZDA3,2,Auto(S4),COMPACT CARS,4,F,R,4,23,31,26,19-Jun-07,,http://www.fueleconomy.gov
2008,MAZDA,MAZDA3,2,Manual(M5),COMPACT CARS,4,F,R,4,24,32,27,19-Jun-07,,http://www.fueleconomy.gov
2008,MAZDA,MAZDA3,2.3,Auto(S5),COMPACT CARS,4,F,R,5,22,29,24,19-Jun-07,,http://www.fueleconomy.gov
2008,MAZDA,MAZDA3,2.3,Manual(M5),COMPACT CARS,4,F,R,5,22,29,25,19-Jun-07,,http://www.fueleconomy.gov
2008,MERCEDES-BENZ,C300,3,Auto(L7),COMPACT CARS,6,R,E,51,13,19,15,1-Aug-07,,http://www.fueleconomy.gov
2008,MERCEDES-BENZ,C300,3,Manual(M6),COMPACT CARS,6,R,P,36,18,26,21,1-Aug-07,,http://www.fueleconomy.gov
2008,MERCEDES-BENZ,C300 4MATIC,3,Auto(L7),COMPACT CARS,6,4,P,57,17,25,20,5-Sep-07,,http://www.fueleconomy.gov
2008,MERCEDES-BENZ,C350,3.5,Auto(L7),COMPACT CARS,6,R,P,60,17,25,20,1-Mar-08,,http://www.fueleconomy.gov
2008,MERCEDES-BENZ,C63 AMG,6.2,Auto(S7),COMPACT CARS,8,R,P,61,12,19,15,1-Apr-08,,http://www.fueleconomy.gov
2008,MERCEDES-BENZ,CL550,5.5,Auto(L7),COMPACT CARS,8,R,P,39,14,21,17,1-Jul-07,,http://www.fueleconomy.gov
2008,MERCEDES-BENZ,CL600,5.5,Auto(L5),COMPACT CARS,12,R,P,33,11,17,13,16-Jul-07,,http://www.fueleconomy.gov
2008,MERCEDES-BENZ,CL63 AMG,6.2,Auto(S7),COMPACT CARS,8,R,P,2,11,18,14,14-May-07,,http://www.fueleconomy.gov
2008,MERCEDES-BENZ,CL65 AMG,5.5,Auto(S5),COMPACT CARS,12,R,P,30,11,17,13,16-Jul-07,,http://www.fueleconomy.gov
2008,MERCEDES-BENZ,CLS550,5.5,Auto(L7),COMPACT CARS,8,R,P,38,14,21,16,1-Jul-07,,http://www.fueleconomy.gov
2008,MERCEDES-BENZ,CLS63 AMG,6.2,Auto(S7),COMPACT CARS,8,R,P,11,12,18,14,1-Jul-07,,http://www.fueleconomy.gov
2008,MITSUBISHI,LANCER,2,Auto(AV),COMPACT CARS,4,F,R,50,22,29,24,2-Jan-07,,http://www.fueleconomy.gov
2008,MITSUBISHI,LANCER,2,Manual(M5),COMPACT CARS,4,F,R,50,21,29,24,2-Jan-07,,http://www.fueleconomy.gov
2008,MITSUBISHI,LANCER EVOLUTION,2,Auto(S6),COMPACT CARS,4,4,P,17,17,22,19,17-Dec-07,,http://www.fueleconomy.gov
2008,MITSUBISHI,LANCER EVOLUTION,2,Manual(M5),COMPACT CARS,4,4,P,17,16,22,18,17-Dec-07,,http://www.fueleconomy.gov
2008,PONTIAC,G6,2.4,Auto(L4),COMPACT CARS,4,F,R,38,22,30,25,15-Jun-07,,http://www.fueleconomy.gov
2008,PONTIAC,G6,3.5,Auto(L4),COMPACT CARS,6,F,R,23,18,29,22,15-Jun-07,,http://www.fueleconomy.gov
2008,PONTIAC,G6,3.5,Auto(S4),COMPACT CARS,6,F,R,50,17,26,20,20-Jun-07,,http://www.fueleconomy.gov
2008,PONTIAC,G6,3.6,Auto(S6),COMPACT CARS,6,F,R,51,17,26,20,15-Jun-07,,http://www.fueleconomy.gov
2008,PONTIAC,G6,3.9,Auto(S4),COMPACT CARS,6,F,R,39,15,22,18,15-Jun-07,,http://www.fueleconomy.gov
2008,ROLLS-ROYCE,PHANTOM DROPHEAD COUPE,6.7,Auto(S6),COMPACT CARS,12,R,P,67,11,18,14,1-Aug-07,,http://www.fueleconomy.gov
2008,SAAB,9-3 AERO SEDAN AWD,2.8,Auto(S6),COMPACT CARS,6,4,P,88,15,24,18,30-Apr-08,,http://www.fueleconomy.gov
2008,SAAB,9-3 AERO SEDAN AWD,2.8,Manual(M6),COMPACT CARS,6,4,P,87,16,24,19,31-Mar-08,,http://www.fueleconomy.gov
2008,SAAB,9-3 SPORT SEDAN,2,Auto(S5),COMPACT CARS,4,F,P,77,19,26,21,11-Sep-07,,http://www.fueleconomy.gov
2008,SAAB,9-3 SPORT SEDAN,2,Manual(M6),COMPACT CARS,4,F,P,76,19,29,23,20-Aug-07,,http://www.fueleconomy.gov
2008,SAAB,9-3 SPORT SEDAN,2.8,Auto(S6),COMPACT CARS,6,F,P,73,15,24,18,20-Aug-07,,http://www.fueleconomy.gov
2008,SAAB,9-3 SPORT SEDAN,2.8,Manual(M6),COMPACT CARS,6,F,P,74,16,26,19,17-Aug-07,,http://www.fueleconomy.gov
2008,SATURN,ASTRA 2D HATCHBACK,1.8,Auto(L4),COMPACT CARS,4,F,R,81,24,30,27,15-Dec-07,,http://www.fueleconomy.gov
2008,SATURN,ASTRA 2D HATCHBACK,1.8,Manual(M5),COMPACT CARS,4,F,R,82,24,32,27,15-Dec-07,,http://www.fueleconomy.gov
2008,SATURN,ASTRA 4DR HATCHBACK,1.8,Auto(L4),COMPACT CARS,4,F,R,81,24,30,27,15-Dec-07,,http://www.fueleconomy.gov
2008,SATURN,ASTRA 4DR HATCHBACK,1.8,Manual(M5),COMPACT CARS,4,F,R,82,24,32,27,15-Dec-07,,http://www.fueleconomy.gov
2008,SUBARU,IMPREZA AWD,2.5,Auto(S4),COMPACT CARS,4,4,R,20,20,27,22,28-Dec-07,,http://www.fueleconomy.gov
2008,SUBARU,IMPREZA AWD,2.5,Manual(M5),COMPACT CARS,4,4,R,20,20,27,22,28-Dec-07,,http://www.fueleconomy.gov
2008,SUBARU,LEGACY AWD,2.5,Auto(S4),COMPACT CARS,4,4,R,20,20,27,22,28-Dec-07,,http://www.fueleconomy.gov
2008,SUBARU,LEGACY AWD,2.5,Auto(S5),COMPACT CARS,4,4,P,22,18,24,20,29-Oct-07,,http://www.fueleconomy.gov
2008,SUBARU,LEGACY AWD,2.5,Manual(M5),COMPACT CARS,4,4,R,20,20,27,22,28-Dec-07,,http://www.fueleconomy.gov
2008,SUBARU,LEGACY AWD,2.5,Manual(M6),COMPACT CARS,4,4,P,22,17,24,20,29-Oct-07,,http://www.fueleconomy.gov
2008,SUBARU,LEGACY AWD,3,Auto(S5),COMPACT CARS,6,4,P,31,17,24,20,28-May-07,,http://www.fueleconomy.gov
2008,SUZUKI,FORENZA,2,Auto(A4),COMPACT CARS,4,F,R,3,19,28,22,1-Jul-07,,http://www.fueleconomy.gov
2008,SUZUKI,FORENZA,2,Manual(M5),COMPACT CARS,4,F,R,3,20,28,23,1-Jul-07,,http://www.fueleconomy.gov
2008,SUZUKI,RENO,2,Auto(A4),COMPACT CARS,4,F,R,3,19,28,22,1-Jul-07,,http://www.fueleconomy.gov
2008,SUZUKI,RENO,2,Manual(M5),COMPACT CARS,4,F,R,3,20,28,23,1-Jul-07,,http://www.fueleconomy.gov
2008,SUZUKI,SX4 SEDAN,2,Auto(L4),COMPACT CARS,4,F,R,54,23,31,26,12-Mar-07,,http://www.fueleconomy.gov
2008,SUZUKI,SX4 SEDAN,2,Manual(M5),COMPACT CARS,4,F,R,53,22,30,25,1-Sep-07,,http://www.fueleconomy.gov
2008,TOYOTA,CAMRY SOLARA,2.4,Auto(S5),COMPACT CARS,4,F,R,31,22,31,25,5-Jul-07,,http://www.fueleconomy.gov
2008,TOYOTA,CAMRY SOLARA,2.4,Manual(M5),COMPACT CARS,4,F,R,31,21,31,25,5-Jul-07,,http://www.fueleconomy.gov
2008,TOYOTA,CAMRY SOLARA,3.3,Auto(S5),COMPACT CARS,6,F,R,7,18,27,21,5-Jul-07,,http://www.fueleconomy.gov
2008,TOYOTA,CAMRY SOLARA CONVERTIBLE,3.3,Auto(S5),COMPACT CARS,6,F,R,7,18,26,21,5-Jul-07,,http://www.fueleconomy.gov
2008,TOYOTA,COROLLA,1.8,Auto(L4),COMPACT CARS,4,F,R,3,26,35,29,4-Jun-07,,http://www.fueleconomy.gov
2008,TOYOTA,COROLLA,1.8,Manual(M5),COMPACT CARS,4,F,R,3,28,37,31,4-Jun-07,,http://www.fueleconomy.gov
2008,VOLKSWAGEN,GTI,2,Auto(S6),COMPACT CARS,4,F,P,5,22,29,25,15-Jan-07,,http://www.fueleconomy.gov
2008,VOLKSWAGEN,GTI,2,Manual(M6),COMPACT CARS,4,F,P,2,20,29,24,1-Apr-08,,http://www.fueleconomy.gov
2008,VOLKSWAGEN,JETTA,2,Auto(S6),COMPACT CARS,4,F,P,5,22,29,25,15-Jan-07,,http://www.fueleconomy.gov
2008,VOLKSWAGEN,JETTA,2,Manual(M6),COMPACT CARS,4,F,P,2,20,29,24,1-Apr-08,,http://www.fueleconomy.gov
2008,VOLKSWAGEN,JETTA,2.5,Auto(S6),COMPACT CARS,5,F,R,21,21,29,24,15-Jun-07,,http://www.fueleconomy.gov
2008,VOLKSWAGEN,JETTA,2.5,Manual(M5),COMPACT CARS,5,F,R,21,21,29,24,15-Jun-07,,http://www.fueleconomy.gov
2008,VOLKSWAGEN,R32,3.2,Auto(S6),COMPACT CARS,6,4,P,15,18,23,20,1-Jun-07,,http://www.fueleconomy.gov
2008,VOLKSWAGEN,RABBIT,2.5,Auto(S6),COMPACT CARS,5,F,R,21,21,29,24,15-Jun-07,,http://www.fueleconomy.gov
2008,VOLKSWAGEN,RABBIT,2.5,Manual(M5),COMPACT CARS,5,F,R,21,22,29,24,15-Jun-07,,http://www.fueleconomy.gov
2008,VOLVO,C30 FWD,2.4,Auto(S5),COMPACT CARS,5,F,P,8,20,28,23,2-Jul-07,,http://www.fueleconomy.gov
2008,VOLVO,C30 FWD,2.4,Manual(M5),COMPACT CARS,5,F,P,8,20,28,23,2-Jul-07,,http://www.fueleconomy.gov
2008,VOLVO,C30 FWD,2.5,Auto(S5),COMPACT CARS,5,F,P,3,19,27,22,29-Jun-07,,http://www.fueleconomy.gov
2008,VOLVO,C30 FWD,2.5,Manual(M6),COMPACT CARS,5,F,P,3,19,28,23,29-Jun-07,,http://www.fueleconomy.gov
