"brand","model","energyPerTime","units","source"
"GeneralElectric","GTL21KBXBS",415,"kWh/year","www.energystar.gov"
"GeneralElectric","GTL21KCXBS",415,"kWh/year","www.energystar.gov"
"GeneralElectric","PDRF3MBY****",452,"kWh/year","www.energystar.gov"
"GeneralElectric","PDRS3MBY****",452,"kWh/year","www.energystar.gov"
"GeneralElectric","PDS20MBR",453,"kWh/year","www.energystar.gov"
"GeneralElectric","PDS20MCR",453,"kWh/year","www.energystar.gov"
"GeneralElectric","PDS20SCR",453,"kWh/year","www.energystar.gov"
"GeneralElectric","PDS22MBR",464,"kWh/year","www.energystar.gov"
"GeneralElectric","PDS22MCR",464,"kWh/year","www.energystar.gov"
"GeneralElectric","PDS22SBR",464,"kWh/year","www.energystar.gov"
"GeneralElectric","PDS22SCR",464,"kWh/year","www.energystar.gov"
"GeneralElectric","PFRS5NBX****",477,"kWh/year","www.energystar.gov"
"GeneralElectric","PFS22SIX**",465,"kWh/year","www.energystar.gov"
"GeneralElectric","SDL20KCS**",453,"kWh/year","www.energystar.gov"
"GeneralElectric","SFR03BAP****",316,"kWh/year","www.energystar.gov"
"GeneralElectric","SFR03BAPBB",316,"kWh/year","www.energystar.gov"
"GeneralElectric","SFR03BAPWW",316,"kWh/year","www.energystar.gov"
"Gladiator","GARF19XXVK0*",393,"kWh/year","www.energystar.gov"
"Haier","ESR042PBB",270,"kWh/year","www.energystar.gov"
"Haier","ESR042PWW",270,"kWh/year","www.energystar.gov"
"Haier","ESRB03B",261,"kWh/year","www.energystar.gov"
"Haier","ESRB03SS",261,"kWh/year","www.energystar.gov"
"Haier","ESRB03VS",261,"kWh/year","www.energystar.gov"
"Haier","ESRB03W",261,"kWh/year","www.energystar.gov"
"Haier","ESRN046BB",274,"kWh/year","www.energystar.gov"
"Haier","HBQ18JAD8",442,"kWh/year","www.energystar.gov"
"Haier","PBFS21EDAB",454,"kWh/year","www.energystar.gov"
"Haier","PBFS21EDAE",454,"kWh/year","www.energystar.gov"
"Haier","PBFS21EDAP",454,"kWh/year","www.energystar.gov"
"Haier","PBFS21EDAS",454,"kWh/year","www.energystar.gov"
"Haier","PBFS21EDAV",454,"kWh/year","www.energystar.gov"
"Haier","PBFS21EDAW",454,"kWh/year","www.energystar.gov"
"Haier","PBFS21TIAB",454,"kWh/year","www.energystar.gov"
"Haier","PBFS21TIAE",454,"kWh/year","www.energystar.gov"
"Haier","PBFS21TIAP",454,"kWh/year","www.energystar.gov"
"Haier","PBFS21TIAS",454,"kWh/year","www.energystar.gov"
"Haier","PBFS21TIAV",454,"kWh/year","www.energystar.gov"
"Haier","PBFS21TIAW",454,"kWh/year","www.energystar.gov"
"Haier","PRCS25EDB*",557,"kWh/year","www.energystar.gov"
"Haier","PRCS25TDB*",557,"kWh/year","www.energystar.gov"
"Haier","PRTS18SAC*",387,"kWh/year","www.energystar.gov"
"Haier","PRTS21SAC*",409,"kWh/year","www.energystar.gov"
"Heartland",3015,448,"kWh/year","www.energystar.gov"
"Heartland",3065,448,"kWh/year","www.energystar.gov"
"Heartland",3115,452,"kWh/year","www.energystar.gov"
"Heartland",3165,452,"kWh/year","www.energystar.gov"
"Heartland",3225,448,"kWh/year","www.energystar.gov"
"Heartland",3325,452,"kWh/year","www.energystar.gov"
"Heartland","HL-P36FD",451,"kWh/year","www.energystar.gov"
"Heartland","HL-TXT36FD-***",451,"kWh/year","www.energystar.gov"
"Hotpoint","HBRC0GAX****",455,"kWh/year","www.energystar.gov"
"Hotpoint","HTH16BBX****",363,"kWh/year","www.energystar.gov"
"Hotpoint","HTN16BBX****",363,"kWh/year","www.energystar.gov"
"Icon","E23CS78H*",550,"kWh/year","www.energystar.gov"
"Ikea","ID2HHE*V*0*",537,"kWh/year","www.energystar.gov"
"Ikea","ID3CHE*V*0*",557,"kWh/year","www.energystar.gov"
"Ikea","ID3CHE*W*0*",557,"kWh/year","www.energystar.gov"
"Ikea","ID5HHE*V*0*",577,"kWh/year","www.energystar.gov"
"Ikea","ID5HHE*W*0*",577,"kWh/year","www.energystar.gov"
"Ikea","IX5HHE*W**",474,"kWh/year","www.energystar.gov"
"Inglis","IX5HHE*V**",474,"kWh/year","www.energystar.gov"
"Jenn-Air","JB36CXF**B0*",453,"kWh/year","www.energystar.gov"
"Jenn-Air","JB36PPF**B0*",453,"kWh/year","www.energystar.gov"
"Jenn-Air","JB36REF**B0*",453,"kWh/year","www.energystar.gov"
"Jenn-Air","JB36SEF**B0*",453,"kWh/year","www.energystar.gov"
"Jenn-Air","JCB2280HE*",510,"kWh/year","www.energystar.gov"
"Jenn-Air","JCB2282HT*",510,"kWh/year","www.energystar.gov"
"Jenn-Air","JCB2581WE*0*",521,"kWh/year","www.energystar.gov"
"Jenn-Air","JCB2582WT*0*",521,"kWh/year","www.energystar.gov"
"Jenn-Air","JCB2585WE*0*",521,"kWh/year","www.energystar.gov"
"Jenn-Air","JCB2587WE*0*",521,"kWh/year","www.energystar.gov"
"Jenn-Air","JCB2588WE*0*",521,"kWh/year","www.energystar.gov"
"Jenn-Air","JCD2290HE*",537,"kWh/year","www.energystar.gov"
"Jenn-Air","JCD2395WE*0*",557,"kWh/year","www.energystar.gov"
"Jenn-Air","JCD2591WE*0*",571,"kWh/year","www.energystar.gov"
"Jenn-Air","JCD2595WE*0*",571,"kWh/year","www.energystar.gov"
"Jenn-Air","JFC2290V**",459,"kWh/year","www.energystar.gov"
"Jenn-Air","JFI2089A**",523,"kWh/year","www.energystar.gov"
"Jenn-Air","JFI2589A**",547,"kWh/year","www.energystar.gov"
"Jenn-Air","JSD2690HE*",580,"kWh/year","www.energystar.gov"
"Jenn-Air","JSD2695KE*",580,"kWh/year","www.energystar.gov"
"Jenn-Air","JSD2695KG*",580,"kWh/year","www.energystar.gov"
"Jenn-Air","JSD2697KE*",580,"kWh/year","www.energystar.gov"
"Jenn-Air","JUD278DBC**0*",337,"kWh/year","www.energystar.gov"
"Jenn-Air","JUD278DBE**0*",337,"kWh/year","www.energystar.gov"
"Jenn-Air","JUD248RC**",325,"kWh/year","www.energystar.gov"
"Jenn-Air","JUR248*B***",338,"kWh/year","www.energystar.gov"
"Kenmore","253.6175*80",365,"kWh/year","www.energystar.gov"
"Kenmore","253.6572*70",368,"kWh/year","www.energystar.gov"
"Kenmore","253.7175*80",365,"kWh/year","www.energystar.gov"
"Kenmore","2534533*80",550,"kWh/year","www.energystar.gov"
"Kenmore","2535633*80",582,"kWh/year","www.energystar.gov"
"Kenmore","2536153*80",354,"kWh/year","www.energystar.gov"
"Kenmore","2536173*80*",368,"kWh/year","www.energystar.gov"
"Kenmore","2536672*80",368,"kWh/year","www.energystar.gov"
"Kenmore","2536795*80",383,"kWh/year","www.energystar.gov"
"Kenmore","2536796*80",383,"kWh/year","www.energystar.gov"
"Kenmore","2536817*80",407,"kWh/year","www.energystar.gov"
"Kenmore","2536818*80",407,"kWh/year","www.energystar.gov"
"Kenmore","2536823*80",407,"kWh/year","www.energystar.gov"
"Kenmore","2536824*80",405,"kWh/year","www.energystar.gov"
"Kenmore","2536825*80",407,"kWh/year","www.energystar.gov"
"Kenmore","2536826*80",407,"kWh/year","www.energystar.gov"
"Kenmore","2536893*80",383,"kWh/year","www.energystar.gov"
"Kenmore","2536894*80",383,"kWh/year","www.energystar.gov"
"Kenmore","2536897*80",383,"kWh/year","www.energystar.gov"
"Kenmore","2536898*80",383,"kWh/year","www.energystar.gov"
"Kenmore","2537795*80",383,"kWh/year","www.energystar.gov"
"Kenmore","2537796*80",383,"kWh/year","www.energystar.gov"
"Kenmore","2537817*80",407,"kWh/year","www.energystar.gov"
"Kenmore","2537818*80",407,"kWh/year","www.energystar.gov"
"Kenmore","2537823*80",407,"kWh/year","www.energystar.gov"
"Kenmore","2537824*80",407,"kWh/year","www.energystar.gov"
"Kenmore","2537825*80",407,"kWh/year","www.energystar.gov"
"Kenmore","2537826*80",407,"kWh/year","www.energystar.gov"
"Kenmore","2537893*80",383,"kWh/year","www.energystar.gov"
"Kenmore","2537894*80",383,"kWh/year","www.energystar.gov"
"Kenmore","2537897*80",383,"kWh/year","www.energystar.gov"
"Kenmore","2537898*80",383,"kWh/year","www.energystar.gov"
"Kenmore",401.4,616,"kWh/year","www.energystar.gov"
"Kenmore","4126*80*",508,"kWh/year","www.energystar.gov"
"Kenmore","4156*80*",528,"kWh/year","www.energystar.gov"
"Kenmore",44123,350,"kWh/year","www.energystar.gov"
"Kenmore","4432*40*",539,"kWh/year","www.energystar.gov"
"Kenmore","4442*60*",539,"kWh/year","www.energystar.gov"
"Kenmore","4443*60*",539,"kWh/year","www.energystar.gov"
"Kenmore",44762,350,"kWh/year","www.energystar.gov"
"Kenmore",44763,350,"kWh/year","www.energystar.gov"
"Kenmore","4542*80*",557,"kWh/year","www.energystar.gov"
"Kenmore","4543*80*",557,"kWh/year","www.energystar.gov"
"Kenmore","4602*80*",571,"kWh/year","www.energystar.gov"
"Kenmore","4603*80*",571,"kWh/year","www.energystar.gov"
"Kenmore",461.99,252,"kWh/year","www.energystar.gov"
"Kenmore","5044*90*",578,"kWh/year","www.energystar.gov"
"Kenmore","5045*90*",578,"kWh/year","www.energystar.gov"
"Kenmore","5478*80*",578,"kWh/year","www.energystar.gov"
"Kenmore","5479*80*",578,"kWh/year","www.energystar.gov"
"Kenmore","5786*80*",537,"kWh/year","www.energystar.gov"
"Kenmore","5787*80*",537,"kWh/year","www.energystar.gov"
"Kenmore","5802*80*",580,"kWh/year","www.energystar.gov"
"Kenmore","5803*80*",580,"kWh/year","www.energystar.gov"
"Kenmore","5814*80*",537,"kWh/year","www.energystar.gov"
"Kenmore","5815*80*",537,"kWh/year","www.energystar.gov"
"Kenmore","5824*80*",537,"kWh/year","www.energystar.gov"
"Kenmore","5827*80*",537,"kWh/year","www.energystar.gov"
"Kenmore","5832*80*",537,"kWh/year","www.energystar.gov"
"Kenmore","5844*80*",580,"kWh/year","www.energystar.gov"
"Kenmore","5845*80*",580,"kWh/year","www.energystar.gov"
"Kenmore","5850*80*",577,"kWh/year","www.energystar.gov"
"Kenmore","5851*80*",577,"kWh/year","www.energystar.gov"
"Kenmore","5870*80*",578,"kWh/year","www.energystar.gov"
"Kenmore","5871*80*",578,"kWh/year","www.energystar.gov"
"Kenmore","5872*80*",580,"kWh/year","www.energystar.gov"
"Kenmore","5873*80*",580,"kWh/year","www.energystar.gov"
"Kenmore","5881#",590,"kWh/year","www.energystar.gov"
"Kenmore","5882#",590,"kWh/year","www.energystar.gov"
"Kenmore","5890*80*",577,"kWh/year","www.energystar.gov"
"Kenmore","5891*80*",577,"kWh/year","www.energystar.gov"
"Kenmore","5898*80*",580,"kWh/year","www.energystar.gov"
"Kenmore","5899*80*",580,"kWh/year","www.energystar.gov"
"Kenmore","5912*80*",537,"kWh/year","www.energystar.gov"
"Kenmore","5913*80*",537,"kWh/year","www.energystar.gov"
"Kenmore","5942*80*",577,"kWh/year","www.energystar.gov"
"Kenmore","5943*80*",577,"kWh/year","www.energystar.gov"
"Kenmore","596.6533*",459,"kWh/year","www.energystar.gov"
"Kenmore","596.6613*",448,"kWh/year","www.energystar.gov"
"Kenmore","596.6725*",459,"kWh/year","www.energystar.gov"
"Kenmore","5996*80*",580,"kWh/year","www.energystar.gov"
"Kenmore","5997*80*",580,"kWh/year","www.energystar.gov"
"Kenmore",63702,358,"kWh/year","www.energystar.gov"
"Kenmore",63705,358,"kWh/year","www.energystar.gov"
"Kenmore","6603*",448,"kWh/year","www.energystar.gov"
"Kenmore","6661#",454,"kWh/year","www.energystar.gov"
"Kenmore","6662#",454,"kWh/year","www.energystar.gov"
"Kenmore","6671#",454,"kWh/year","www.energystar.gov"
"Kenmore","6672#",454,"kWh/year","www.energystar.gov"
"Kenmore","6737*80*",422,"kWh/year","www.energystar.gov"
"Kenmore","6738*80*",422,"kWh/year","www.energystar.gov"
"Kenmore","6795*",448,"kWh/year","www.energystar.gov"
"Kenmore","6797*80*",393,"kWh/year","www.energystar.gov"
"Kenmore","6798*80*",393,"kWh/year","www.energystar.gov"
"Kenmore","6804*00*",448,"kWh/year","www.energystar.gov"
"Kenmore","6823*",407,"kWh/year","www.energystar.gov"
"Kenmore","6825*00*",462,"kWh/year","www.energystar.gov"
"Kenmore","6894*80*",448,"kWh/year","www.energystar.gov"
"Kenmore","6895*00*",448,"kWh/year","www.energystar.gov"
"Kenmore","6897*",383,"kWh/year","www.energystar.gov"
"Kenmore","6929#",424,"kWh/year","www.energystar.gov"
"Kenmore","6937#",424,"kWh/year","www.energystar.gov"
"Kenmore","6991#",396,"kWh/year","www.energystar.gov"
"Kenmore","6997#",396,"kWh/year","www.energystar.gov"
"Kenmore","7531#",422,"kWh/year","www.energystar.gov"
"Kenmore","7605*",448,"kWh/year","www.energystar.gov"
"Kenmore","7606*",448,"kWh/year","www.energystar.gov"
"Kenmore","7625*",459,"kWh/year","www.energystar.gov"
"Kenmore","7626*",459,"kWh/year","www.energystar.gov"
"Kenmore","7682*40*",407,"kWh/year","www.energystar.gov"
"Kenmore","7683*40*",407,"kWh/year","www.energystar.gov"
"Kenmore","7759*80*",474,"kWh/year","www.energystar.gov"
"Kenmore","7760*80*",474,"kWh/year","www.energystar.gov"
"Kenmore","7821*80*",422,"kWh/year","www.energystar.gov"
"Kenmore","7822*80*",422,"kWh/year","www.energystar.gov"
"Kenmore","7825#",466,"kWh/year","www.energystar.gov"
"Kenmore","7828*00*",459,"kWh/year","www.energystar.gov"
"Kenmore","7830#",466,"kWh/year","www.energystar.gov"
"Kenmore","7831#",466,"kWh/year","www.energystar.gov"
"Kenmore","7833*80*",532,"kWh/year","www.energystar.gov"
"Kenmore","7834#",466,"kWh/year","www.energystar.gov"
"Kenmore","7835#",466,"kWh/year","www.energystar.gov"
"Kenmore","7853*80*",547,"kWh/year","www.energystar.gov"
"Kenmore","7854#",476,"kWh/year","www.energystar.gov"
"Kenmore","7855#",476,"kWh/year","www.energystar.gov"
"Kenmore","7857*80*",474,"kWh/year","www.energystar.gov"
"Kenmore","7858*80*",474,"kWh/year","www.energystar.gov"
"Kenmore","7871#",457,"kWh/year","www.energystar.gov"
"Kenmore","7872#",457,"kWh/year","www.energystar.gov"
"Kenmore","7891*80*",393,"kWh/year","www.energystar.gov"
"Kenmore","7892*80*",393,"kWh/year","www.energystar.gov"
"Kenmore","7897*",383,"kWh/year","www.energystar.gov"
"Kenmore","7901#",394,"kWh/year","www.energystar.gov"
"Kenmore","7929#",424,"kWh/year","www.energystar.gov"
"Kenmore","7930#",422,"kWh/year","www.energystar.gov"
"Kenmore","7937#",424,"kWh/year","www.energystar.gov"
"Kenmore","7973#",527,"kWh/year","www.energystar.gov"
"Kenmore","7975#",547,"kWh/year","www.energystar.gov"
"Kenmore","7976#",547,"kWh/year","www.energystar.gov"
"Kenmore","7977#",527,"kWh/year","www.energystar.gov"
"Kenmore","7978#",563,"kWh/year","www.energystar.gov"
"Kenmore","7991#",396,"kWh/year","www.energystar.gov"
"Kenmore","7997#",396,"kWh/year","www.energystar.gov"
"Kenmore",94499100,316,"kWh/year","www.energystar.gov"
"Kenmore","9459*400",316,"kWh/year","www.energystar.gov"
"Kenmore","9549*400",316,"kWh/year","www.energystar.gov"
"Kenmore","970-4084*",383,"kWh/year","www.energystar.gov"
"Kenmore","970-4152**",354,"kWh/year","www.energystar.gov"
"Kenmore","970-41722",368,"kWh/year","www.energystar.gov"
"Kenmore","970-41982",383,"kWh/year","www.energystar.gov"
"Kenmore","970-42902",383,"kWh/year","www.energystar.gov"
"Kenmore","970-42912*",383,"kWh/year","www.energystar.gov"
"Kenmore","970-42922*",383,"kWh/year","www.energystar.gov"
"Kenmore","970-42928",383,"kWh/year","www.energystar.gov"
"Kenmore","970-4326*",407,"kWh/year","www.energystar.gov"
"Kenmore","970-4327*",407,"kWh/year","www.energystar.gov"
"Kenmore","970-550*3",549,"kWh/year","www.energystar.gov"
"Kenmore","970-55023",549,"kWh/year","www.energystar.gov"
"Kenmore","970-55033",549,"kWh/year","www.energystar.gov"
"Kenmore","970-72928*",383,"kWh/year","www.energystar.gov"
"Kenmore","970-72972*",383,"kWh/year","www.energystar.gov"
"Kenmore","970-7321*",407,"kWh/year","www.energystar.gov"
"Kenmore","970-7381*",383,"kWh/year","www.energystar.gov"
"KitchenAid","K2TLEFFW**0*",422,"kWh/year","www.energystar.gov"
"KitchenAid","K2TREFFW**0*",422,"kWh/year","www.energystar.gov"
"KitchenAid","K9TLEFFW**0*",393,"kWh/year","www.energystar.gov"
"KitchenAid","K9TREFFW**0*",393,"kWh/year","www.energystar.gov"
"KitchenAid","KBCA06XP",328,"kWh/year","www.energystar.gov"
"KitchenAid","KBCO06XP",328,"kWh/year","www.energystar.gov"
"KitchenAid","KBFL25EV*",474,"kWh/year","www.energystar.gov"
"KitchenAid","KBFS20EV**",451,"kWh/year","www.energystar.gov"
"KitchenAid","KBFS25EV*",474,"kWh/year","www.energystar.gov"
"KitchenAid","KBLC36FT*0*",453,"kWh/year","www.energystar.gov"
"KitchenAid","KBLO36FT*0*",453,"kWh/year","www.energystar.gov"
"KitchenAid","KBLS19KT**",448,"kWh/year","www.energystar.gov"
"KitchenAid","KBLS20EV**",452,"kWh/year","www.energystar.gov"
"KitchenAid","KBLS22EV**",459,"kWh/year","www.energystar.gov"
"KitchenAid","KBLS22KV**",459,"kWh/year","www.energystar.gov"
"KitchenAid","KBLS36FT*0*",453,"kWh/year","www.energystar.gov"
"KitchenAid","KBRC36FT*0*",453,"kWh/year","www.energystar.gov"
"KitchenAid","KBRO36FT*0*",453,"kWh/year","www.energystar.gov"
"KitchenAid","KBRS19KT**",448,"kWh/year","www.energystar.gov"
"KitchenAid","KBRS20EV**",452,"kWh/year","www.energystar.gov"
"KitchenAid","KBRS22EV**",459,"kWh/year","www.energystar.gov"
"KitchenAid","KBRS22KV**",459,"kWh/year","www.energystar.gov"
"KitchenAid","KBRS36FT*0*",453,"kWh/year","www.energystar.gov"
"KitchenAid","KCTA27T**0*",337,"kWh/year","www.energystar.gov"
"KitchenAid","KDD*24V*",325,"kWh/year","www.energystar.gov"
"KitchenAid","KDDA27T**1*",337,"kWh/year","www.energystar.gov"
"KitchenAid","KDDO27T**1*",337,"kWh/year","www.energystar.gov"
"KitchenAid","KFCO22EV*",459,"kWh/year","www.energystar.gov"
"KitchenAid","KFCS22EV*",459,"kWh/year","www.energystar.gov"
"KitchenAid","KFIS20XV**",523,"kWh/year","www.energystar.gov"
"KitchenAid","KFIS25XV**",547,"kWh/year","www.energystar.gov"
"KitchenAid","KSBP23IN**0*",557,"kWh/year","www.energystar.gov"
"KitchenAid","KSBP25IV**0*",571,"kWh/year","www.energystar.gov"
"KitchenAid","KSBS23IN**0*",557,"kWh/year","www.energystar.gov"
"KitchenAid","KSBS25IV**0*",571,"kWh/year","www.energystar.gov"
"KitchenAid","KSCK23FV**0*",557,"kWh/year","www.energystar.gov"
"KitchenAid","KSCK25FV**0*",571,"kWh/year","www.energystar.gov"
"KitchenAid","KSCS23FS**0*",557,"kWh/year","www.energystar.gov"
"KitchenAid","KSCS23FV**0*",557,"kWh/year","www.energystar.gov"
"KitchenAid","KSCS23IN**0*",557,"kWh/year","www.energystar.gov"
"KitchenAid","KSCS25FV**0*",571,"kWh/year","www.energystar.gov"
"KitchenAid","KSCS25MV**0*",521,"kWh/year","www.energystar.gov"
"KitchenAid","KSRC25FV**0*",580,"kWh/year","www.energystar.gov"
"KitchenAid","KSRG25FV**0*",580,"kWh/year","www.energystar.gov"
"KitchenAid","KSRK25FV**0*",580,"kWh/year","www.energystar.gov"
"KitchenAid","KSRS25RV**0*",580,"kWh/year","www.energystar.gov"
"KitchenAid","KSRT25CW**0*",509,"kWh/year","www.energystar.gov"
"KitchenAid","KSRT25FW**0*",509,"kWh/year","www.energystar.gov"
"KitchenAid","KSRV22FV**0*",537,"kWh/year","www.energystar.gov"
"KitchenAid","KSRX25FV**0*",580,"kWh/year","www.energystar.gov"
"KitchenAid","KSSC42QV*0*",577,"kWh/year","www.energystar.gov"
"KitchenAid","KSSC48QV*0*",621,"kWh/year","www.energystar.gov"
"KitchenAid","KUR*24****0*",338,"kWh/year","www.energystar.gov"
"LGElectronics","LFX28977**",563,"kWh/year","www.energystar.gov"
"LGElectronics","LSC27921**",590,"kWh/year","www.energystar.gov"
"LGElectronics","LT*22350**",424,"kWh/year","www.energystar.gov"
"LGElectronics","LB*20514**",454,"kWh/year","www.energystar.gov"
"LGElectronics","LBC22520",465,"kWh/year","www.energystar.gov"
"LGElectronics","LBN20517**",454,"kWh/year","www.energystar.gov"
"LGElectronics","LBN20518**",454,"kWh/year","www.energystar.gov"
"LGElectronics","LDC22720**",465,"kWh/year","www.energystar.gov"
"LGElectronics","LDC22738**",465,"kWh/year","www.energystar.gov"
"LGElectronics","LFC20718**",454,"kWh/year","www.energystar.gov"
"LGElectronics","LFC20760**",454,"kWh/year","www.energystar.gov"
"LGElectronics","LFC21770**",457,"kWh/year","www.energystar.gov"
"LGElectronics","LFC23760**",466,"kWh/year","www.energystar.gov"
"LGElectronics","LFC25770**",476,"kWh/year","www.energystar.gov"
"LGElectronics","LFD23860**",466,"kWh/year","www.energystar.gov"
"LGElectronics","LFX21975**",527,"kWh/year","www.energystar.gov"
"LGElectronics","LFX25975**",547,"kWh/year","www.energystar.gov"
"LGElectronics","LMX25985**",547,"kWh/year","www.energystar.gov"
"LGElectronics","LRD*20731**",440,"kWh/year","www.energystar.gov"
"LGElectronics","LRSC26960**",565,"kWh/year","www.energystar.gov"
"LGElectronics","LSC21943**",535,"kWh/year","www.energystar.gov"
"LGElectronics","LSC2696#**",565,"kWh/year","www.energystar.gov"
"LGElectronics","LSC27911**",590,"kWh/year","www.energystar.gov"
"LGElectronics","LSC27931**",590,"kWh/year","www.energystar.gov"
"Liebherr","BF1051",408,"kWh/year","www.energystar.gov"
"Liebherr","BFI1051",408,"kWh/year","www.energystar.gov"
"Liebherr","C1601",433,"kWh/year","www.energystar.gov"
"Liebherr","C1650",433,"kWh/year","www.energystar.gov"
"Liebherr","C1651",433,"kWh/year","www.energystar.gov"
"Liebherr","CI1601",433,"kWh/year","www.energystar.gov"
"Liebherr","CI1650",433,"kWh/year","www.energystar.gov"
"Liebherr","CI1651",433,"kWh/year","www.energystar.gov"
"Liebherr","CS1301",418,"kWh/year","www.energystar.gov"
"Liebherr","CS1350",418,"kWh/year","www.energystar.gov"
"Liebherr","CS1601",433,"kWh/year","www.energystar.gov"
"Liebherr","CS1650",433,"kWh/year","www.energystar.gov"
"Liebherr","CS2062",452,"kWh/year","www.energystar.gov"
"Liebherr","HC1001",407,"kWh/year","www.energystar.gov"
"Liebherr","HC1011",407,"kWh/year","www.energystar.gov"
"Liebherr","HC1050",407,"kWh/year","www.energystar.gov"
"Liebherr","HC1060",407,"kWh/year","www.energystar.gov"
"Liebherr","HC2062",452,"kWh/year","www.energystar.gov"
"Liebherr","HCS2062",452,"kWh/year","www.energystar.gov"
"Liebherr","HRB1110",305,"kWh/year","www.energystar.gov"
"Liebherr","R1400",311,"kWh/year","www.energystar.gov"
"Liebherr","RB1400",314,"kWh/year","www.energystar.gov"
"Liebherr","RBI1400",314,"kWh/year","www.energystar.gov"
"Liebherr","RI1400",311,"kWh/year","www.energystar.gov"
"Liebherr","RO500",321,"kWh/year","www.energystar.gov"
"Maytag","M0RXEMMW*0*",403,"kWh/year","www.energystar.gov"
"Maytag","M1TXEMMW*0*",416,"kWh/year","www.energystar.gov"
"Maytag","M9RXXMMW*0*",343,"kWh/year","www.energystar.gov"
"Maytag","MB2216PUA*",459,"kWh/year","www.energystar.gov"
"Maytag","MBB1952WE*",448,"kWh/year","www.energystar.gov"
"Maytag","MBB1957VE*",448,"kWh/year","www.energystar.gov"
"Maytag","MBF1956KE*",448,"kWh/year","www.energystar.gov"
"Maytag","MBF2255KE*",459,"kWh/year","www.energystar.gov"
"Maytag","MBF2256KE*",459,"kWh/year","www.energystar.gov"
"Maytag","MBF2556KE*",475,"kWh/year","www.energystar.gov"
"Maytag","MBL1956KE*",448,"kWh/year","www.energystar.gov"
"Maytag","MBL1957VE*",448,"kWh/year","www.energystar.gov"
"Maytag","MBL2255KE*",459,"kWh/year","www.energystar.gov"
"Maytag","MBL2256KE*",459,"kWh/year","www.energystar.gov"
"Maytag","MBL2556KE*",475,"kWh/year","www.energystar.gov"
"Maytag","MBR1956KE*",448,"kWh/year","www.energystar.gov"
"Maytag","MBR1957VE*",448,"kWh/year","www.energystar.gov"
"Maytag","MBR2255KE*",459,"kWh/year","www.energystar.gov"
"Maytag","MBR2256KE*",459,"kWh/year","www.energystar.gov"
"Maytag","MBR2556KE*",475,"kWh/year","www.energystar.gov"
"Maytag","MCD2257HE*",537,"kWh/year","www.energystar.gov"
"Maytag","MCD2257KE*",537,"kWh/year","www.energystar.gov"
"Maytag","MCD2358WE*0*",557,"kWh/year","www.energystar.gov"
"Maytag","MFD2562VE*",474,"kWh/year","www.energystar.gov"
"Maytag","MFF2258VE*",459,"kWh/year","www.energystar.gov"
"Maytag","MFF2558VE*",474,"kWh/year","www.energystar.gov"
"Maytag","MFI2266AE*",532,"kWh/year","www.energystar.gov"
"Maytag","MFI2266VE*",532,"kWh/year","www.energystar.gov"
"Maytag","MFI2269VE*",532,"kWh/year","www.energystar.gov"
"Maytag","MFI2569VE*",547,"kWh/year","www.energystar.gov"
"Maytag","MFT2771WE*",555,"kWh/year","www.energystar.gov"
"Maytag","MSD2242VE*0*",537,"kWh/year","www.energystar.gov"
"Maytag","MSD2254VE*0*",537,"kWh/year","www.energystar.gov"
"Maytag","MSD2272VE*0*",537,"kWh/year","www.energystar.gov"
"Maytag","MSD2274VE*0*",537,"kWh/year","www.energystar.gov"
"Maytag","MSD2530WE*0*",509,"kWh/year","www.energystar.gov"
"Maytag","MSD2542VE*0*",577,"kWh/year","www.energystar.gov"
"Maytag","MSD2550VE*0*",577,"kWh/year","www.energystar.gov"
"Maytag","MSD2552VE*0*",577,"kWh/year","www.energystar.gov"
"Maytag","MSD2554VE*0*",577,"kWh/year","www.energystar.gov"
"Maytag","MSD2572VE*0*",577,"kWh/year","www.energystar.gov"
"Maytag","MSD2573VE*0*",577,"kWh/year","www.energystar.gov"
"Maytag","MSD2574VE*0*",577,"kWh/year","www.energystar.gov"
"Maytag","MSD2574VE*1*",577,"kWh/year","www.energystar.gov"
"Maytag","MSD2576VE*0*",580,"kWh/year","www.energystar.gov"
"Maytag","MSD2578VE*0*",580,"kWh/year","www.energystar.gov"
"Maytag","MSD2656KE*",580,"kWh/year","www.energystar.gov"
"Maytag","MSD2656KG*",580,"kWh/year","www.energystar.gov"
"Maytag","MSD2657HE*",580,"kWh/year","www.energystar.gov"
"Maytag","MSD2659KE*",580,"kWh/year","www.energystar.gov"
"Maytag","MSD2660KE*",580,"kWh/year","www.energystar.gov"
"Maytag","MSD2660KG*",580,"kWh/year","www.energystar.gov"
"Maytag","MTB1551EE*0*",354,"kWh/year","www.energystar.gov"
"Maytag","MTB1954EE*0*",393,"kWh/year","www.energystar.gov"
"Maytag","MTB2254EE*0*",422,"kWh/year","www.energystar.gov"
"Maytag","MTF1842EE*0*",388,"kWh/year","www.energystar.gov"
"Maytag","MTF2142EE*0*",416,"kWh/year","www.energystar.gov"
"MicroFridge","10.3*MFR*",309,"kWh/year","www.energystar.gov"
"MicroFridge","2.9*MFR*",290,"kWh/year","www.energystar.gov"
"MicroFridge","4.4MFRA*",326,"kWh/year","www.energystar.gov"
"MicroFridge","5.6MFRf*",268,"kWh/year","www.energystar.gov"
"MicroFridge","MF-10.3XL9NTP",309,"kWh/year","www.energystar.gov"
"MicroFridge","MF-10.3XL9NWTP",309,"kWh/year","www.energystar.gov"
