homeDwellingType,homeNoOfBedrooms,homeFuel,homeAge,type,kgCO2PerYear,units,source,default
end-terrace house,more than 5,lpg,pre 1930,boiler (old-12-15yrs old),10639,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,lpg,pre 1930,boiler (average-5-10yrs old),8866,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,lpg,pre 1930,boiler (new-less than 5 yrs old),7979,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,lpg,pre 1930,boiler (condensing),7254,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,lpg,post 1995,boiler (old-12-15yrs old),5818,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,lpg,post 1995,boiler (average-5-10yrs old),4848,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,lpg,post 1995,boiler (new-less than 5 yrs old),4363,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,lpg,post 1995,boiler (condensing),3967,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,biomass,1930-1995,boiler (wood chip/pellets),896,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,biomass,1930-1995,stove,3583,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,biomass,pre 1930,boiler (wood chip/pellets),1147,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,biomass,pre 1930,stove,3834,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,biomass,post 1995,boiler (wood chip/pellets),606,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,biomass,post 1995,stove,3293,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,electricity,1930-1995,modern storage heaters (slim line),13683,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,electricity,1930-1995,old storage heaters (large volume),13683,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,electricity,1930-1995,room heaters (convector panel or radiant heaters),11907,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,electricity,pre 1930,modern storage heaters (slim line),17546,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,electricity,pre 1930,old storage heaters (large volume),17546,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,electricity,pre 1930,room heaters (convector panel or radiant heaters),15024,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,electricity,post 1995,modern storage heaters (slim line),9229,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,electricity,post 1995,old storage heaters (large volume),9229,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,electricity,post 1995,room heaters (convector panel or radiant heaters),8249,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,coal,1930-1995,boiler-manual feed,14262,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,coal,1930-1995,boiler automatic (gravity) feed,13074,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,coal,1930-1995,open fires,22221,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,coal,1930-1995,closed room heaters,13193,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,coal,pre 1930,boiler-manual feed,18255,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,coal,pre 1930,boiler automatic (gravity) feed,16734,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,coal,pre 1930,open fires,29083,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,coal,pre 1930,closed room heaters,16853,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,coal,post 1995,boiler-manual feed,9642,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,coal,post 1995,boiler automatic (gravity) feed,8839,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,coal,post 1995,open fires,14279,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,coal,post 1995,closed room heaters,8958,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,gas,1930-1995,boiler (old-12-15yrs old),7709,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,gas,1930-1995,boiler (average-5-10yrs old),6424,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,gas,1930-1995,boiler (new-less than 5 yrs old),5930,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,gas,1930-1995,room heaters,8962,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,gas,1930-1995,warm air,6608,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,gas,1930-1995,back boiler,7116,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,gas,1930-1995,boiler (condensing),5256,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,gas,pre 1930,boiler (old-12-15yrs old),9740,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,gas,pre 1930,boiler (average-5-10yrs old),8117,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,gas,pre 1930,boiler (new-less than 5 yrs old),7493,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,gas,pre 1930,room heaters,11063,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,gas,pre 1930,warm air,8349,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,gas,pre 1930,back boiler,8991,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,gas,pre 1930,boiler (condensing),6641,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,gas,post 1995,boiler (old-12-15yrs old),5326,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,gas,post 1995,boiler (average-5-10yrs old),4439,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,gas,post 1995,boiler (new-less than 5 yrs old),4097,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,gas,post 1995,room heaters,6497,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,gas,post 1995,warm air,4566,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,gas,post 1995,back boiler,4917,kgco2/year,defra/bre/dgen 2007,
end-terrace house,more than 5,gas,post 1995,boiler (condensing),3632,kgco2/year,defra/bre/dgen 2007,
maisonette,1,oil,1930-1995,boiler (old-12-15yrs old),4073,kgco2/year,defra/bre/dgen 2007,
maisonette,1,oil,1930-1995,boiler (average-5-10yrs old),3309,kgco2/year,defra/bre/dgen 2007,
maisonette,1,oil,1930-1995,boiler (new-less than 5 yrs old),3115,kgco2/year,defra/bre/dgen 2007,
maisonette,1,oil,1930-1995,room heaters,5031,kgco2/year,defra/bre/dgen 2007,
maisonette,1,oil,1930-1995,boiler (condensing),2941,kgco2/year,defra/bre/dgen 2007,
maisonette,1,oil,1930-1995,warm air,3782,kgco2/year,defra/bre/dgen 2007,
maisonette,1,oil,pre 1930,boiler (old-12-15yrs old),5261,kgco2/year,defra/bre/dgen 2007,
maisonette,1,oil,pre 1930,boiler (average-5-10yrs old),4275,kgco2/year,defra/bre/dgen 2007,
maisonette,1,oil,pre 1930,boiler (new-less than 5 yrs old),4023,kgco2/year,defra/bre/dgen 2007,
maisonette,1,oil,pre 1930,room heaters,6436,kgco2/year,defra/bre/dgen 2007,
maisonette,1,oil,pre 1930,boiler (condensing),3800,kgco2/year,defra/bre/dgen 2007,
maisonette,1,oil,pre 1930,warm air,4885,kgco2/year,defra/bre/dgen 2007,
maisonette,1,oil,post 1995,boiler (old-12-15yrs old),2735,kgco2/year,defra/bre/dgen 2007,
maisonette,1,oil,post 1995,boiler (average-5-10yrs old),2222,kgco2/year,defra/bre/dgen 2007,
maisonette,1,oil,post 1995,boiler (new-less than 5 yrs old),2091,kgco2/year,defra/bre/dgen 2007,
maisonette,1,oil,post 1995,room heaters,3450,kgco2/year,defra/bre/dgen 2007,
maisonette,1,oil,post 1995,boiler (condensing),1975,kgco2/year,defra/bre/dgen 2007,
maisonette,1,oil,post 1995,warm air,2539,kgco2/year,defra/bre/dgen 2007,
maisonette,1,lpg,1930-1995,boiler (old-12-15yrs old),3812,kgco2/year,defra/bre/dgen 2007,
maisonette,1,lpg,1930-1995,boiler (average-5-10yrs old),3176,kgco2/year,defra/bre/dgen 2007,
maisonette,1,lpg,1930-1995,boiler (new-less than 5 yrs old),2859,kgco2/year,defra/bre/dgen 2007,
maisonette,1,lpg,1930-1995,boiler (condensing),2599,kgco2/year,defra/bre/dgen 2007,
maisonette,1,lpg,pre 1930,boiler (old-12-15yrs old),4930,kgco2/year,defra/bre/dgen 2007,
maisonette,1,lpg,pre 1930,boiler (average-5-10yrs old),4108,kgco2/year,defra/bre/dgen 2007,
maisonette,1,lpg,pre 1930,boiler (new-less than 5 yrs old),3698,kgco2/year,defra/bre/dgen 2007,
maisonette,1,lpg,pre 1930,boiler (condensing),3361,kgco2/year,defra/bre/dgen 2007,
maisonette,1,lpg,post 1995,boiler (old-12-15yrs old),2555,kgco2/year,defra/bre/dgen 2007,
maisonette,1,lpg,post 1995,boiler (average-5-10yrs old),2129,kgco2/year,defra/bre/dgen 2007,
maisonette,1,lpg,post 1995,boiler (new-less than 5 yrs old),1916,kgco2/year,defra/bre/dgen 2007,
maisonette,1,lpg,post 1995,boiler (condensing),1742,kgco2/year,defra/bre/dgen 2007,
maisonette,1,biomass,1930-1995,boiler (wood chip/pellets),402,kgco2/year,defra/bre/dgen 2007,
maisonette,1,biomass,1930-1995,stove,1941,kgco2/year,defra/bre/dgen 2007,
maisonette,1,biomass,pre 1930,boiler (wood chip/pellets),527,kgco2/year,defra/bre/dgen 2007,
maisonette,1,biomass,pre 1930,stove,2066,kgco2/year,defra/bre/dgen 2007,
maisonette,1,biomass,post 1995,boiler (wood chip/pellets),263,kgco2/year,defra/bre/dgen 2007,
maisonette,1,biomass,post 1995,stove,1802,kgco2/year,defra/bre/dgen 2007,
maisonette,1,electricity,1930-1995,modern storage heaters (slim line),6127,kgco2/year,defra/bre/dgen 2007,
maisonette,1,electricity,1930-1995,old storage heaters (large volume),6127,kgco2/year,defra/bre/dgen 2007,
maisonette,1,electricity,1930-1995,room heaters (convector panel or radiant heaters),5398,kgco2/year,defra/bre/dgen 2007,
maisonette,1,electricity,pre 1930,modern storage heaters (slim line),8044,kgco2/year,defra/bre/dgen 2007,
maisonette,1,electricity,pre 1930,old storage heaters (large volume),8044,kgco2/year,defra/bre/dgen 2007,
maisonette,1,electricity,pre 1930,room heaters (convector panel or radiant heaters),6970,kgco2/year,defra/bre/dgen 2007,
maisonette,1,electricity,post 1995,modern storage heaters (slim line),4005,kgco2/year,defra/bre/dgen 2007,
maisonette,1,electricity,post 1995,old storage heaters (large volume),4005,kgco2/year,defra/bre/dgen 2007,
maisonette,1,electricity,post 1995,room heaters (convector panel or radiant heaters),3632,kgco2/year,defra/bre/dgen 2007,
maisonette,1,coal,1930-1995,boiler-manual feed,6395,kgco2/year,defra/bre/dgen 2007,
maisonette,1,coal,1930-1995,boiler automatic (gravity) feed,5862,kgco2/year,defra/bre/dgen 2007,
maisonette,1,coal,1930-1995,open fires,9678,kgco2/year,defra/bre/dgen 2007,
maisonette,1,coal,1930-1995,closed room heaters,5930,kgco2/year,defra/bre/dgen 2007,
maisonette,1,coal,pre 1930,boiler-manual feed,8384,kgco2/year,defra/bre/dgen 2007,
maisonette,1,coal,pre 1930,boiler automatic (gravity) feed,7685,kgco2/year,defra/bre/dgen 2007,
maisonette,1,coal,pre 1930,open fires,13096,kgco2/year,defra/bre/dgen 2007,
maisonette,1,coal,pre 1930,closed room heaters,7753,kgco2/year,defra/bre/dgen 2007,
maisonette,1,coal,post 1995,boiler-manual feed,4190,kgco2/year,defra/bre/dgen 2007,
maisonette,1,coal,post 1995,boiler automatic (gravity) feed,3841,kgco2/year,defra/bre/dgen 2007,
maisonette,1,coal,post 1995,open fires,5888,kgco2/year,defra/bre/dgen 2007,
maisonette,1,coal,post 1995,closed room heaters,3909,kgco2/year,defra/bre/dgen 2007,
maisonette,1,gas,1930-1995,boiler (old-12-15yrs old),3490,kgco2/year,defra/bre/dgen 2007,
maisonette,1,gas,1930-1995,boiler (average-5-10yrs old),2908,kgco2/year,defra/bre/dgen 2007,
maisonette,1,gas,1930-1995,boiler (new-less than 5 yrs old),2684,kgco2/year,defra/bre/dgen 2007,
maisonette,1,gas,1930-1995,room heaters,4175,kgco2/year,defra/bre/dgen 2007,
maisonette,1,gas,1930-1995,warm air,2991,kgco2/year,defra/bre/dgen 2007,
maisonette,1,gas,1930-1995,back boiler,3221,kgco2/year,defra/bre/dgen 2007,
maisonette,1,gas,1930-1995,boiler (condensing),2379,kgco2/year,defra/bre/dgen 2007,
maisonette,1,gas,pre 1930,boiler (old-12-15yrs old),4514,kgco2/year,defra/bre/dgen 2007,
maisonette,1,gas,pre 1930,boiler (average-5-10yrs old),3762,kgco2/year,defra/bre/dgen 2007,
maisonette,1,gas,pre 1930,boiler (new-less than 5 yrs old),3472,kgco2/year,defra/bre/dgen 2007,
maisonette,1,gas,pre 1930,room heaters,5235,kgco2/year,defra/bre/dgen 2007,
maisonette,1,gas,pre 1930,warm air,3869,kgco2/year,defra/bre/dgen 2007,
maisonette,1,gas,pre 1930,back boiler,4167,kgco2/year,defra/bre/dgen 2007,
maisonette,1,gas,pre 1930,boiler (condensing),3078,kgco2/year,defra/bre/dgen 2007,
maisonette,1,gas,post 1995,boiler (old-12-15yrs old),2339,kgco2/year,defra/bre/dgen 2007,
maisonette,1,gas,post 1995,boiler (average-5-10yrs old),1949,kgco2/year,defra/bre/dgen 2007,
maisonette,1,gas,post 1995,boiler (new-less than 5 yrs old),1799,kgco2/year,defra/bre/dgen 2007,
maisonette,1,gas,post 1995,room heaters,2985,kgco2/year,defra/bre/dgen 2007,
maisonette,1,gas,post 1995,warm air,2005,kgco2/year,defra/bre/dgen 2007,
maisonette,1,gas,post 1995,back boiler,2159,kgco2/year,defra/bre/dgen 2007,
maisonette,1,gas,post 1995,boiler (condensing),1595,kgco2/year,defra/bre/dgen 2007,
maisonette,2,oil,1930-1995,boiler (old-12-15yrs old),4073,kgco2/year,defra/bre/dgen 2007,
maisonette,2,oil,1930-1995,boiler (average-5-10yrs old),3309,kgco2/year,defra/bre/dgen 2007,
maisonette,2,oil,1930-1995,boiler (new-less than 5 yrs old),3115,kgco2/year,defra/bre/dgen 2007,
maisonette,2,oil,1930-1995,room heaters,5031,kgco2/year,defra/bre/dgen 2007,
maisonette,2,oil,1930-1995,boiler (condensing),2941,kgco2/year,defra/bre/dgen 2007,
maisonette,2,oil,1930-1995,warm air,3782,kgco2/year,defra/bre/dgen 2007,
maisonette,2,oil,pre 1930,boiler (old-12-15yrs old),5261,kgco2/year,defra/bre/dgen 2007,
maisonette,2,oil,pre 1930,boiler (average-5-10yrs old),4275,kgco2/year,defra/bre/dgen 2007,
maisonette,2,oil,pre 1930,boiler (new-less than 5 yrs old),4023,kgco2/year,defra/bre/dgen 2007,
maisonette,2,oil,pre 1930,room heaters,6436,kgco2/year,defra/bre/dgen 2007,
maisonette,2,oil,pre 1930,boiler (condensing),3800,kgco2/year,defra/bre/dgen 2007,
maisonette,2,oil,pre 1930,warm air,4885,kgco2/year,defra/bre/dgen 2007,
maisonette,2,oil,post 1995,boiler (old-12-15yrs old),2735,kgco2/year,defra/bre/dgen 2007,
maisonette,2,oil,post 1995,boiler (average-5-10yrs old),2222,kgco2/year,defra/bre/dgen 2007,
maisonette,2,oil,post 1995,boiler (new-less than 5 yrs old),2091,kgco2/year,defra/bre/dgen 2007,
maisonette,2,oil,post 1995,room heaters,3450,kgco2/year,defra/bre/dgen 2007,
maisonette,2,oil,post 1995,boiler (condensing),1975,kgco2/year,defra/bre/dgen 2007,
maisonette,2,oil,post 1995,warm air,2539,kgco2/year,defra/bre/dgen 2007,
maisonette,2,lpg,1930-1995,boiler (old-12-15yrs old),3812,kgco2/year,defra/bre/dgen 2007,
maisonette,2,lpg,1930-1995,boiler (average-5-10yrs old),3176,kgco2/year,defra/bre/dgen 2007,
maisonette,2,lpg,1930-1995,boiler (new-less than 5 yrs old),2859,kgco2/year,defra/bre/dgen 2007,
maisonette,2,lpg,1930-1995,boiler (condensing),2599,kgco2/year,defra/bre/dgen 2007,
maisonette,2,lpg,pre 1930,boiler (old-12-15yrs old),4930,kgco2/year,defra/bre/dgen 2007,
maisonette,2,lpg,pre 1930,boiler (average-5-10yrs old),4108,kgco2/year,defra/bre/dgen 2007,
maisonette,2,lpg,pre 1930,boiler (new-less than 5 yrs old),3698,kgco2/year,defra/bre/dgen 2007,
maisonette,2,lpg,pre 1930,boiler (condensing),3361,kgco2/year,defra/bre/dgen 2007,
maisonette,2,lpg,post 1995,boiler (old-12-15yrs old),2555,kgco2/year,defra/bre/dgen 2007,
maisonette,2,lpg,post 1995,boiler (average-5-10yrs old),2129,kgco2/year,defra/bre/dgen 2007,
maisonette,2,lpg,post 1995,boiler (new-less than 5 yrs old),1916,kgco2/year,defra/bre/dgen 2007,
maisonette,2,lpg,post 1995,boiler (condensing),1742,kgco2/year,defra/bre/dgen 2007,
maisonette,2,biomass,1930-1995,boiler (wood chip/pellets),402,kgco2/year,defra/bre/dgen 2007,
maisonette,2,biomass,1930-1995,stove,1941,kgco2/year,defra/bre/dgen 2007,
maisonette,2,biomass,pre 1930,boiler (wood chip/pellets),527,kgco2/year,defra/bre/dgen 2007,
maisonette,2,biomass,pre 1930,stove,2066,kgco2/year,defra/bre/dgen 2007,
maisonette,2,biomass,post 1995,boiler (wood chip/pellets),263,kgco2/year,defra/bre/dgen 2007,
maisonette,2,biomass,post 1995,stove,1802,kgco2/year,defra/bre/dgen 2007,
maisonette,2,coal,1930-1995,boiler-manual feed,6395,kgco2/year,defra/bre/dgen 2007,
maisonette,2,coal,1930-1995,boiler automatic (gravity) feed,5862,kgco2/year,defra/bre/dgen 2007,
maisonette,2,coal,1930-1995,open fires,9678,kgco2/year,defra/bre/dgen 2007,
maisonette,2,coal,1930-1995,closed room heaters,5930,kgco2/year,defra/bre/dgen 2007,
maisonette,2,coal,pre 1930,boiler-manual feed,8384,kgco2/year,defra/bre/dgen 2007,
maisonette,2,coal,pre 1930,boiler automatic (gravity) feed,7685,kgco2/year,defra/bre/dgen 2007,
maisonette,2,coal,pre 1930,open fires,13096,kgco2/year,defra/bre/dgen 2007,
maisonette,2,coal,pre 1930,closed room heaters,7753,kgco2/year,defra/bre/dgen 2007,
maisonette,2,coal,post 1995,boiler-manual feed,4190,kgco2/year,defra/bre/dgen 2007,
maisonette,2,coal,post 1995,boiler automatic (gravity) feed,3841,kgco2/year,defra/bre/dgen 2007,
maisonette,2,coal,post 1995,open fires,5888,kgco2/year,defra/bre/dgen 2007,
maisonette,2,coal,post 1995,closed room heaters,3909,kgco2/year,defra/bre/dgen 2007,
maisonette,2,electricity,1930-1995,modern storage heaters (slim line),6127,kgco2/year,defra/bre/dgen 2007,
maisonette,2,electricity,1930-1995,old storage heaters (large volume),6127,kgco2/year,defra/bre/dgen 2007,
maisonette,2,electricity,1930-1995,room heaters (convector panel or radiant heaters),5398,kgco2/year,defra/bre/dgen 2007,
maisonette,2,electricity,pre 1930,modern storage heaters (slim line),8044,kgco2/year,defra/bre/dgen 2007,
maisonette,2,electricity,pre 1930,old storage heaters (large volume),8044,kgco2/year,defra/bre/dgen 2007,
maisonette,2,electricity,pre 1930,room heaters (convector panel or radiant heaters),6970,kgco2/year,defra/bre/dgen 2007,
maisonette,2,electricity,post 1995,modern storage heaters (slim line),4005,kgco2/year,defra/bre/dgen 2007,
maisonette,2,electricity,post 1995,old storage heaters (large volume),4005,kgco2/year,defra/bre/dgen 2007,
maisonette,2,electricity,post 1995,room heaters (convector panel or radiant heaters),3632,kgco2/year,defra/bre/dgen 2007,
maisonette,2,gas,1930-1995,boiler (old-12-15yrs old),3490,kgco2/year,defra/bre/dgen 2007,
maisonette,2,gas,1930-1995,boiler (average-5-10yrs old),2908,kgco2/year,defra/bre/dgen 2007,
maisonette,2,gas,1930-1995,boiler (new-less than 5 yrs old),2684,kgco2/year,defra/bre/dgen 2007,
maisonette,2,gas,1930-1995,room heaters,4175,kgco2/year,defra/bre/dgen 2007,
maisonette,2,gas,1930-1995,warm air,2991,kgco2/year,defra/bre/dgen 2007,
maisonette,2,gas,1930-1995,back boiler,3221,kgco2/year,defra/bre/dgen 2007,
maisonette,2,gas,1930-1995,boiler (condensing),2379,kgco2/year,defra/bre/dgen 2007,
maisonette,2,gas,pre 1930,boiler (old-12-15yrs old),4514,kgco2/year,defra/bre/dgen 2007,
maisonette,2,gas,pre 1930,boiler (average-5-10yrs old),3762,kgco2/year,defra/bre/dgen 2007,
maisonette,2,gas,pre 1930,boiler (new-less than 5 yrs old),3472,kgco2/year,defra/bre/dgen 2007,
maisonette,2,gas,pre 1930,room heaters,5235,kgco2/year,defra/bre/dgen 2007,
maisonette,2,gas,pre 1930,warm air,3869,kgco2/year,defra/bre/dgen 2007,
